,id,name,lat,lng
721,577cfc56498e094bff596d2b,jeonju korean restaurant,14.454451307530501,121.01662153469199
722,5968c6662aff31413bf3c74f,noona's korean streetfood,14.454819,121.01645
723,4d9465e5ca3f6ea88822c834,minato korean restaurant,14.454827529766893,121.0164674611483
724,55a39edb498e3c94e9053b74,kkachi korean restaurant,14.45409491753117,121.01694776336824
725,4fc4e0f5e4b083001884b485,876 korean restaurant,14.453900959967074,121.01707786616129
726,4fa680b7e4b089a95b165f7f,jinju korean restaurant,14.454136848449707,121.01701354980469
727,4f4394d1e4b010c9d624531a,masarap korean restaurant,14.453960495604193,121.01714465675195
728,53b7ad29498ecdc16485ec7e,korean big mama,14.45107946668256,121.01839386647944
729,5d6bb482716af5000809c2a9,gwon korean grill,14.430347,120.99437
730,4e4252b0c65b782238edc30c,mr. kimbob,14.43354587159263,121.01107466554029
731,4f759e16e4b0bf1519ca7502,jang ga nae,14.454702551165942,121.0164131863162
732,52ea439f498ec9615fa76f76,changteo,14.453756067463692,121.0172122668509
733,519f7e34498e505ff1bf7dce,mul sojubang,14.432474007189981,121.01376134737679
734,5bdbdfe28fb09e002c813eca,romantic baboy,14.456024617160113,121.00918945814439
735,5e01ac3ee6be4c0008f630f0,romantic baboy,14.432338,121.010085
736,6001936196c21226b19c5a9f,golden baboy,14.449457,121.019062
750,4eb51b84775b544c27233186,aladin fusion restaurant,14.456196726817842,121.00813165063582
758,50e12159e4b0f6dd182a0c17,family restaurant,14.455223083496094,121.01373291015625
759,54328dca498ec8da8a43eb36,sing sing meat shop & restaurant,14.455260094282117,121.0137377286572
760,51bf18e1498ec32306d43c48,kka chi restaurant,14.454097300567522,121.01696586547246
761,4e6f3d6f7d8bbeefd9c4e5f6,seasonal restaurant and pearl meat shop,14.453895433022742,121.01729626720604
763,508a1805e4b0f6951cfbf2da,sambo kojin,14.432290082963442,121.01035651932807
764,5069956ee4b0c7c0531c561e,hanayo,14.455114926001091,121.01452422465971
765,5db959b03794010008a78f22,romantic baboy,14.415286,121.04015
766,50798b7ae4b077205688db65,kaya restaurant makati,14.40840297455774,121.042381758249
769,5cc1ae16b6eedb002ce796d0,samgyupsalamat,14.600897,121.088567
770,4d5e1c10b19fa1437c6ad5c8,kalbi korean bbq to go,14.609892233814687,121.08038640251482
771,4e9d71b19adfe5e71cc0cfa0,jang gun korean bbq,14.609361671977315,121.07674848180318
772,5a7441509411f2327b144c89,jin joo korean grill,14.60876668668291,121.08022669879182
774,5b9ca23d772fbc002c964e49,yechon korean restaurant eastwood,14.608109,121.07778
775,50c418a2e4b0e8ae09456e96,kampai korean-japanese cuisine,14.603709,121.079482
777,5a012bb06dcf042fd7747d19,koco korean fusion restaurant,14.591869,121.081343
778,5b51c8230d8a0f002c87a92a,romantic baboy,14.606853338779493,121.07897652519765
788,4d0d9db03905b1f7faa19b4b,bono yaki premium seafood family restaurant,14.607683095722189,121.07872965277632
